,index,scale__Length,scale__Charge,scale__InstabilityInd,scale__Aromaticity,scale__bulkiness_1_mean,scale__charge_acid_1_mean,scale__cougar_1_mean,scale__seeva_v11_1_mean,scale__vsw_v8_1_mean,scale__svrg_v7_1_mean,scale__hesh_v4_1_mean,scale__BUNA790103_1_mean,scale__CHAM830102_1_mean,scale__CHOP780204_1_mean,scale__CHOP780205_1_mean,scale__FASG760102_1_mean,scale__FASG760104_1_mean,scale__GEIM800106_1_mean,scale__KARP850103_1_mean,scale__LEVM760103_1_mean,scale__PALJ810111_1_mean,scale__QIAN880104_1_mean,scale__QIAN880129_1_mean,scale__RICJ880105_1_mean,scale__RICJ880106_1_mean,scale__TANS770102_1_mean,scale__WOLS870103_1_mean,scale__FUKS010101_1_mean,SetClass,ScoreAD,OutAD
10,725,0.6599616609025353,1.5611443114181818,-0.19314616400720902,-0.5556017744434226,-0.09805942766360687,0.523273860562828,-0.7012727261330036,0.3631604468508411,-0.4899964254163412,-0.24999354952821637,0.2592294971323961,-0.05798685685716025,-0.8257383877598481,0.030068555321156726,0.1514518115465358,-0.6773579982887327,0.28362264461522163,-0.33811771457759837,0.9177825292422368,-0.3717070243069741,-0.6843906131120578,-0.49340830782146233,0.6916950451229584,-0.4470034789148248,-0.2519011217353588,0.5644479789092639,-0.6978369998597816,1.2521153411295007,Train,0.5075058696988176,False
11,300,1.5635067729309895,0.33207280403233286,-0.3922502599490724,-0.15895296530145947,-0.13471854272697253,-0.5607916888561941,-0.18401829234773626,0.9959499589573431,0.18754195040732488,-0.2384907694940401,0.11922367827003844,0.8324080023363245,-0.22726221340123884,0.6995244697059938,0.10699324614580967,-0.442862553714682,-0.36571364065888834,-0.5042778099284789,0.8310502361939927,0.5288678206907639,-0.3246496125537212,0.06609048252909895,-0.23325461901720665,1.136740513915261,1.1950035910074133,0.2509785526858046,-0.13424760370465896,1.0996168944499387,Train,0.46615606272139165,False
12,190,0.9009070241101231,-1.0928960626500936,0.025318229382263427,0.08410042969228143,0.38961663987928435,-1.1594547536543263,0.33357972127784263,-0.19171054326845077,0.18204574657917844,1.1969924142103634,-0.19640691971792057,-0.0731542488976972,-0.4749275668844358,1.8016529883899206,-0.5234733904275273,-0.3356929555029596,0.18147709900100117,-1.7238703778470286,-0.3904739972145894,0.8797115194795632,0.4198711899789644,1.0239050933164973,-0.20743013223373502,1.1490670750189356,1.899936407685669,0.40738608593135306,0.7188348985406923,0.18098891316245289,Test,0.45943072234787574,False
13,53,-0.8459468591448884,-0.0771395667995345,-0.6611949423642033,-0.2797431383810594,1.0400400601800217,0.5700163220256234,-0.3323099188951893,0.5288999547796108,-0.7099505592550223,-0.8389356807461014,0.3924562056838156,1.0067181069977413,0.4185880066371146,-0.7210466045323306,1.1483994667597237,-0.8513827525997456,-0.6397659918898048,1.0214304955592273,0.7215764871651743,1.2564194297772375,1.0985685954407183,0.5656882845649648,1.2325046298510567,0.1791613041763547,-0.027369305861503324,0.3927600684098548,-1.251306486777701,0.6812245554019121,Test,0.514276198380761,False
14,245,1.3827977505252986,-0.693519542494205,-0.6906299385028299,0.4733466096200426,-0.5555487479744158,-1.0535687692384283,0.008512237206801488,-0.26076187607234524,-0.10415717221752478,1.4421114638387542,-0.4045336765583809,0.2080932395770697,0.04764737775668905,0.7543943265954828,-1.4043869456713944,0.4001892605239046,-0.35383157107319996,-0.9338656766616755,-0.6865967610847923,0.13209984811540207,0.14232678539659258,0.11022698153866926,-0.9025810163940238,-0.039605374899965406,0.45366373548907,-0.2893064147735575,1.1023462625899456,-1.0297144365835544,Test,0.48832763925093725,False
15,1065,-0.4242924735316098,0.34149882759681244,0.5150831003188237,-0.5690038143578661,-0.6785054345250983,0.7520659089666096,-1.0852398225022053,-0.7523593008502865,0.6543780556168673,0.23390108994722508,-0.28557339375948143,0.467732914888926,-0.2360139153961631,-0.5140610463814415,-0.06269807850207215,-0.5779277578957341,-0.6164229720313571,0.024746118986842834,-0.3975872625539787,0.1690974236863543,-0.03510332810787011,0.08620851432559463,-0.21392092630258602,-0.5670224947269874,-1.105231952563733,0.5434360702882317,-0.41044438515150433,-0.3744345036154021,Train,0.492551193255371,False
16,831,0.6599616609025353,1.5611443114181818,0.08972274875752595,-0.5556017744434226,-0.12024127730667596,0.523273860562828,-0.6279783745833577,0.5883161666997643,-0.1809393354464154,-0.0891249181424273,0.31606933473525967,-0.07565342150554089,-1.1484872558574564,-0.21616966945441768,0.445998041177819,-0.3936084584897842,-0.07244890452946323,-0.08593041376694983,0.8208047786261556,-0.2714571288821334,-0.7254437187289201,-0.11170942459329314,0.48519030860533935,-0.42831199286272326,-0.12658103845692764,0.20900151787801569,-0.8116057277397868,1.2051712646777692,Train,0.507505869698818,False
17,501,-0.24358345112591898,-0.4781553954014195,0.16462300122891757,0.21988893873440826,-0.6898029101732479,-0.4519438587985625,0.6525431896168965,-0.3247655324793228,-0.24321892235510018,0.3050379789557244,-0.2930848785567394,0.7432721533156829,-0.2118363481921185,-0.05069564964888229,0.08085101102360068,-0.21858432051323787,-0.24780503174344348,0.30257911529884873,-0.8633048410214615,-0.1654212795669565,1.721881223218036,0.234807617012934,-0.043494944780138614,0.9650533319013744,0.09557729104389144,-0.3278892358093096,0.4301066602581083,-1.0001554172889802,Train,0.43680845532416646,False
18,337,-0.0026380879183311567,-0.0771395667995345,-0.5934411801078773,-0.3401382244497778,0.2741887501511282,-0.36123733426937765,0.6692763714773968,0.5373957319247026,-0.6864961303616842,-0.1780763004771,0.2240355998167697,0.08823793998215339,0.66623952764165,-0.2899593749974841,-0.17082338956881746,0.21419377772726572,0.2433537278207471,-0.25858171998261115,0.7332226281662848,-0.17037012653217795,-0.4220191593226785,-0.07473574396938847,-0.05174536613194292,-0.9380144399427158,-0.2874486452015586,-0.536018872340734,0.1170437622470514,0.3088037202334121,Train,0.5119731972307309,False
19,169,-0.9664195407486824,-0.888187420456285,-0.6300582523397269,0.8194474301423733,0.7698310122562267,-0.6406134308984572,0.28008115417475,-1.0221090540958342,0.9924976451437277,0.502307658852272,-0.8669197917855723,0.4532835246029629,1.7428644735500403,0.1507075703414102,-0.5412455711552696,1.1301763508380174,0.5802703326567324,0.8324193455666925,-0.7394322243600399,0.6113685127254403,0.7863369153585621,-0.30609311551361545,-0.18139483247855986,-0.6507406773668358,0.18515266910389272,0.029748435100723662,1.2727340046172684,-1.5297809518984025,Train,0.2824028329526229,False
20,1083,0.35877995689305053,-1.3060061606296338,0.07691612688127704,-0.476027168104394,-0.8717047371196107,-1.4837305803767442,-0.03132103588471522,-0.8172902653405955,0.6336557962110835,1.7055619288338122,-0.597370871924978,-1.7904143543966293,0.20827204170492036,2.560321318747116,-2.0441056300816447,-0.19137468561223203,2.571190753685293,-2.035047270794795,-0.7294966081326351,-1.003266938092449,-1.0823063972025304,-0.5717140107172474,-1.16105861582573,1.7784515811085437,1.065428348700085,0.1749104343868224,1.76407269814904,-0.27789253295421745,Train,0.31935449533275073,False
21,52,1.4430340913271957,-0.07918870235703013,0.16675392145003376,2.5153414496654136,1.6716221432243332,-0.744381695449631,0.5340949448964689,-0.30533489013909565,-1.616605215602434,0.1768948331177957,-0.8965405522098134,0.69121681752528,0.41025829586131596,-0.49163761114450394,-0.831442106380894,0.8115305957078499,-0.2625580986611939,1.1137827782609873,-0.5949967518884616,0.5837931960950268,2.935672288587171,0.4523567021755244,1.3647182753473397,-1.3699890613709351,-0.7769922712284061,-0.21148318289880538,1.0497472979724585,-1.886478499624033,Train,0.10340232238216673,False
22,555,-0.7857105183429915,-0.0771395667995345,-0.8002342687438762,0.3846028093170053,1.4586601170358142,0.4369800856344122,0.22588423738431268,-0.7530670234362872,-0.8606430398555183,-0.6450086235471759,0.024665096984085783,-1.4202148892660724,0.25032105855687314,-0.0706342938102805,-0.49494279853616413,0.35233500104959126,1.1896732751085404,0.4647033996054397,-0.08608356976227335,-0.2933233763147429,0.98010231313765,-0.08479476052147245,1.5688729693807264,-0.3262277232050568,-0.8447615163751733,1.4080824773902076,-0.393665307362084,0.10563377783234572,Train,0.3753776692513384,False
23,587,-1.0266558815505793,-0.07693465324378497,1.2491670619807467,3.122513382162331,1.8579625679350302,1.1465066805856063,-1.1485359368098589,0.16610212312425,0.04694350376624898,-0.19055033712545943,-1.4662465109373153,-1.782243568238583,0.6980878643746095,-0.021895386369993483,-0.2631581586294516,-0.603240184774897,-1.1123664755800962,1.32847392425417,-1.0472786202249305,1.2055799817082489,1.808825344076706,0.8853414638527634,1.9722268660546367,1.677595437748755,0.037031292489912354,1.8930141192324104,-0.7041330812054059,-0.5461170317684244,Train,0.527241063823858,False
24,11,-0.7857105183429915,-0.7232320080778909,0.6681833995282732,-0.3401382244497778,0.962337960985093,-0.8002569149829836,0.0031655869619715785,0.9428650877851384,1.179013195820778,0.5347082032596553,-0.5085085906522546,-1.209031493100725,-1.5562450534688184,1.5730433293459352,0.5529620566756833,-0.7598789508254646,0.0957010326168222,-1.0812495273967089,0.6091912006150803,0.6968726429208457,-1.8436145406304771,0.9412248872532591,-0.04742371706645091,0.6845503315577662,2.142435471770716,0.011497876990410738,0.3902137297766576,1.1841562518267927,Train,0.2982102612255193,False
25,202,0.6599616609025353,0.1277739889500234,-0.07213669164524691,-0.30096303302793503,-0.5229271533247878,-0.4583178311935556,0.33663277641233214,0.6669858251131296,-0.28053551942826266,-0.35838907013374005,0.5954651559621322,0.5709428452788335,-1.023571490508091,0.602262415294609,0.23878819366572954,-0.28160206120290593,0.39445286190444806,-0.6368626733518741,0.6833173291378647,-0.5059231671983674,-0.5064938191521142,0.06500302110351255,-0.1980974215937942,0.6931771709549267,0.9073096497493381,-0.15214120086966293,-0.18741513956670633,1.2630044310687112,Test,0.5036617364355708,False
26,203,-0.06287442872022811,-0.4781553954014195,0.30636450663367937,-0.6880139205447742,-1.1640576690525812,-0.5368451663472834,0.30262707154255597,0.7415714564397088,-0.13008875358468971,0.6682284841257905,-0.8201189903152712,0.9735991871473703,1.2448510131857846,-0.013155996364180337,0.05055260330048261,-1.5884429241453495,-1.279885170003531,-1.2892906213831345,0.323394837223247,1.0986951260965565,-0.5984527774047463,-0.29563173871790316,-0.6825332380674779,0.027012607560102955,-0.10465002376728118,-0.9269884462713428,0.713316916955872,-0.4346192039616762,Train,0.34561268007052104,False
27,234,1.6839794545347835,-1.6818176218743233,0.03356566461556388,-0.5414551776981177,-0.7671992362639725,-1.1594547536543263,0.6254189084360139,-0.31331535101823005,0.9319361987942361,0.9838610300972099,0.24791786545455727,0.42810539831453565,-0.8069113692562978,1.359413790481205,-0.00032448598041514274,0.4200281361301948,0.5356762358585503,-1.1996498911967752,-0.46607135545236156,0.4341760897392096,-0.5657293969765531,0.9846276789089343,-1.3695281553527574,1.1909245224413523,1.4860447568457844,-0.24972803578816452,1.1393416760131787,-0.34483466949043345,Train,0.5142463483823656,False
28,866,-0.4242924735316098,-0.896588876242017,-0.27108360302977336,-1.064879258216561,-2.207652062600414,-1.1594547536543263,1.2857757180071434,0.34404137715435285,-0.6144707049391511,0.3235161508208993,0.41441194476500826,0.5227782110358682,1.0233358179751555,0.45877107574792036,-1.1665253957966721,0.17336661456435085,0.5132261185611592,-1.4183370080334958,0.2908837068387547,-1.8717585672682917,-0.17500799280247922,-1.696355032130029,-1.313894297728878,1.3257364103649603,0.32852873817807365,-1.059619247035234,0.8803602040779285,0.3243903527630654,Train,0.36891221775110616,False
29,561,-0.24358345112591898,0.9468134712810067,-1.2420453370116786,0.21988893873440826,-0.12906748161015041,0.9630779303941233,0.21808471549193428,1.5816191406830198,-1.922180165700675,-1.6671393190580879,1.2916258041401611,0.32730485797317876,-0.40684404056952117,-0.8223440824300841,1.2127211809368115,0.024209344723289717,0.1408510297325257,0.30257911529884873,1.7793110083408874,-0.710605033533174,-0.2803907276587414,-0.7934981711250297,0.9933079114608745,0.21059698498105808,-0.4576823950303843,-0.2950432838268564,-0.9543257815768185,1.6166358750769358,Train,0.4936395651789143,False
30,426,1.6237431137328866,0.332482631143832,-0.2367023832223124,-0.8871125897701039,-0.3624644938266826,-0.5720872183023714,-0.08707256865347257,0.17132835224247772,0.5360264280043101,0.2430341875357495,0.6970004704597986,0.22314485340800308,-0.3256129633238448,0.9015118823197658,-0.1509136572787655,0.09142385647388894,0.5157387602510908,-1.2133430800231488,0.4200622241693645,0.0940953541229993,-1.189033984366186,0.18983535991882636,-1.0029158242732175,0.3814172901137826,0.9823834732008662,-0.3481907197240357,-0.057808133990772205,1.093792083034703,Train,0.4791628308250513,False
31,1179,-0.9061831999467854,0.12797890250577304,0.9660209521817005,1.5046571347432138,0.19405846154010228,1.1989148950001502,-1.6561896867370913,0.41359214170537884,0.9218944192471537,0.48927684216389417,-0.4034895308316689,-1.3900458326523473,-1.286389047265654,-0.11922041420551763,0.7403885911394414,-0.3567255438355634,-1.1916840393068688,0.6092600373568478,-0.9995647207116268,1.2188906735663547,0.30648208592211534,1.417656469905762,0.2935936688446941,1.9081237657246677,-0.009805505889586182,0.24718863535781319,-0.8523771811505605,-0.22651307720870684,Train,0.45312098459245775,False
32,416,0.9009070241101231,2.389814730869394,0.09647309604387304,-0.6052873830530239,-0.5139545323344527,0.9918385356060987,-0.8321054219938342,0.01902780943479798,0.5268155016687487,0.4850828220999992,-0.044690829725650895,0.5964516410606241,1.0423274086976526,-1.3653101885745547,0.5830380553664605,-0.5288660482779963,-1.248560536108236,0.5484649604760995,-0.10133717745219283,0.13066045149569314,0.15127373312315648,-0.3411770007262587,-0.05395889334580048,-0.7064048347498043,-0.7153561865458852,-1.040626359741369,-1.0753019043170469,0.2161468039994567,Train,0.4945120621083299,False
33,132,-0.06287442872022811,0.5453878155676226,-0.8049303473653288,0.06571675479879951,-0.365552052664693,0.5008374791644544,0.3194301609015814,0.4168908969726005,-1.068600477882246,-1.1141084310935265,1.0720551855852523,0.40883444790318973,-1.0205352603361695,-0.5742248487641218,0.646152479091068,0.8317913084617935,0.6047001422601556,0.1462370964448933,1.0519309939666657,-0.7622727024302989,-0.4566827174509159,-0.5310127166214293,0.40064484038031806,-0.49859198075058486,-0.8001764866580995,-0.0449213617838043,-0.11166888692827891,0.6848953885988879,Test,0.5096912490392785,False
34,187,0.6599616609025353,1.5611443114181818,-0.19314616400720902,-0.5556017744434226,0.2070263114401974,0.523273860562828,-0.6667812665489506,0.49905922173776934,-0.33524179474232674,-0.5002672489872699,0.383316466501207,0.21761155191903458,-0.8197615561729615,-0.1665677247255519,0.4014736113014676,-0.483213576322968,-0.12196878907293678,0.030463725400010747,0.9177825292422368,0.13382945493223908,-0.5851789403607733,-0.041024446314570855,0.5611111680157447,-0.5217694238148143,-0.15791105927653543,0.6783731266139272,-0.9135143951800319,1.135723069030274,Train,0.5075058696988174,False
35,209,0.2985436160911536,-0.7875748645832521,0.748536147978467,0.4547390390294499,-1.303618157392109,-1.0422970354118366,0.5114752696766542,0.09703976453950347,0.22443259125005657,1.661884852119044,-1.0359492277979072,0.06488125096557865,-0.7915740496020307,0.1627594715245368,-0.6751226883196862,-0.3183754877021524,-1.0110446848233252,-0.8675233158604247,-0.3526299867047319,-1.1067949141447309,-0.1964987250544581,-0.7911972815281877,-0.1940809635700484,0.41340783093481626,0.4151251288698723,-1.6390166298603988,1.6573981320895603,-0.6387302375113206,Test,0.42542196041927305,False
36,691,-0.0026380879183311567,0.5371912733376403,-0.607487196729413,-0.3401382244497778,0.33732170527351035,0.2374257305287544,0.1634043956221152,0.9401667882810348,-1.076478291103061,-1.5508318711377778,0.8221471083148215,0.02287165071778093,-0.2532039601172124,-0.13870069854267267,0.45791952330484453,0.12918379415138068,0.2936898742500985,0.2659380225178147,1.0564031113480334,0.4537818666359725,-0.884524505525868,0.06106097425305696,-0.09496185453960566,-0.35282714537122223,-0.46578876406985176,0.649804205196849,-0.44679905391195085,0.34392801542593177,Train,0.5180838578590965,False
37,192,-0.48452881433350675,-0.06873811101380264,0.39680750228952544,-0.5414551776981177,0.7103457391256555,0.28177114300505235,-2.108775774477793,-2.536147832611438,0.14400751487524138,1.866779427303089,-2.160688783270195,-2.5085356712341604,0.13417386618240118,1.926260350984147,-2.4491364261587263,-1.698137288145463,3.012587487413156,-1.5904324362865094,-0.6485923045665964,-0.6714124408446033,-0.5962024587114902,-1.6428245946751459,1.4665939456173875,-2.0492792016655645,-1.4441824707518642,2.4610666066855034,1.2597318642881248,-0.8271496545820616,Train,0.44657692572254737,False
38,682,-0.4242924735316098,-0.31360981013452444,-0.45973694705039403,-0.5690038143578661,0.36219148972461973,-0.36753905074639837,1.1104403502511708,-0.32623961053557593,-1.023145947107457,-0.6296542493263391,0.5905775198885257,-0.09648137143431207,0.12712574837601565,-0.4071185085933909,0.08069942768712808,0.5708255728967084,0.7795661481639606,0.3722949346553859,0.0781270537809516,-0.6439056236799859,0.6644199940993628,-0.2510332378479202,0.13499535708867436,-0.49422407591216033,-0.6476487534154806,-0.6441179579197214,0.3525759551995418,-0.5732909360569831,Train,0.4891515493124756,False
39,141,-0.12311076952212506,-0.282258036104842,1.085186358303109,-0.6723111978277284,-0.10214031915485432,-0.51090310020949,0.1921219444066627,0.08898895592364274,-0.21284274118081295,0.4171455720583612,0.7071767851913778,0.7452529499402504,-0.8373184966097992,0.6799868908004677,0.48310173316385785,-0.525215975307852,-0.35257031409794903,-1.0600846952914162,0.0781270537809516,1.1405054881892152,0.04900602318797127,0.9743358156474755,-0.18139483247855986,0.7554821244619312,1.0835410170045325,-0.1828196157076477,-0.2443178061320699,0.629743358127254,Train,0.42019344435448547,False
40,917,-0.6652378367391977,-0.691675320492459,0.8588736367396175,0.8194474301423733,-0.7251573650417809,-0.8135605383107998,0.04611408715034932,2.1162213733566633,-1.7553303552171478,1.3284037105249715,-1.6479205084034658,1.4076313478628049,-0.3137630492686018,0.4544013804172862,-0.023791778147278606,-2.909686980102395,-2.461822625393057,-1.0959728882371178,0.45359872377451554,1.0241848310085397,0.48676327634371086,0.7313267496252943,0.286783797930473,-0.16663118813330835,0.9772800298116372,-0.5146184712187302,0.6491730246112555,-0.672656322520606,Train,-0.055459966466510746,True
41,152,0.9009070241101231,0.1277739889500234,-0.7383866455796456,-0.8350833206347925,-1.0251774862855443,-0.526721433283613,0.766172377701661,0.45806733458474613,-1.0428354133942854,-0.5746163198379444,1.2644022894754197,0.5900744420824933,-0.691755329816468,0.6586046938254468,0.15341489606480355,0.005729254978225337,0.31128706309184473,-0.4914173133101093,-0.016036276272107575,-0.19491041396264122,-0.3581352361647097,0.38920570800816334,-1.3200966124858176,0.8791802520564812,0.7548623529829415,-0.08081691317780512,-0.10965514078827479,-0.14809767979979718,Train,0.4891340852427528,False
42,27,-0.12311076952212506,0.33227771758808233,-1.3172643516659512,-1.064879258216561,-0.8607879973839193,0.1376485532353462,1.1561282971808855,0.6905862936921706,-1.3528112904527705,-1.5355107544182194,1.7821635487236571,0.3476080236691388,-0.021854626674988022,-0.6691564748570755,0.2613358219652349,1.1555022417804417,0.8980032733253448,0.16011386486240853,1.083043666495917,-1.8046237382117152,-0.6946538895162748,-1.0906963751920358,-0.6589370351137396,-0.4836076391866372,-0.4620733451682645,-0.5887864551528771,-0.6086486131632587,0.9662364011535083,Train,0.38935921542144936,False
43,24,-0.6652378367391977,0.5371912733376403,-1.459384870709875,0.191338533708674,1.175565470088516,1.2618047527126761,-0.016631626278921893,1.9847277713436375,-1.7005857764927137,-1.8263555510309324,1.0416445381176287,0.17874510969259763,0.6017679125022778,-1.17549489597735,1.7376631736589192,-0.16528134343219658,-0.1933403050756699,1.057318688504927,2.1644172101897055,0.3156862827839204,-0.3149126574970855,-0.4281425110277013,1.552738812794648,-0.3971595161092218,-0.220571100915751,-0.10794909376340411,-1.4950966179491403,1.8062006314994399,Train,0.5150803091935755,False
44,721,-0.48452881433350675,0.9470183848367565,-0.11533534267027223,-0.5414551776981177,0.1540742562083741,1.4347518601250184,-1.1373102442591858,1.301851068343273,-0.4846511006091686,-0.9368363648537904,0.7717664987296771,0.8541967654680263,-0.46536868723820907,-1.0123596117176223,1.5848911015702698,-1.0790599539993098,-1.0251171555678906,-0.14692956383253444,1.8949254496498167,0.4456996979618371,-0.4625898037042596,-0.400536100184313,1.3230191654904488,-0.16663118813330835,-0.349372297618583,-0.1670961370399111,-1.8255676845940267,2.586526257476272,Train,0.483412273094862,False
45,453,-0.183347110324022,-0.896588876242017,-0.24145767588041955,-1.064879258216561,0.7540203245294033,-1.1594547536543263,1.333742130354113,-0.1445926109880827,-0.5989028667342988,0.3667950713666559,-0.091242226466633,-0.3839733804849817,1.6876749358951704,0.5243165024301558,-0.45446760573834344,-0.08226313965434222,1.258538959230759,-0.2617024323502559,-0.13909884157476182,0.10426491197756452,0.44456980654129313,-0.19806802858130929,-0.30108571687994745,-0.6778026986544583,0.5354359239151726,-0.7563265933227253,0.48984969638693465,-0.5225012084387537,Train,0.3742979830743489,False
