,index,scale__L,scale__Length,scale__MW,scale__Charge,scale__InstabilityInd,scale__AASI_1_mean,scale__charge_acid_1_mean,scale__cougar_1_mean,scale__eisenberg_1_mean,scale__grantham_1_mean,scale__seeva_v2_1_mean,scale__seeva_v6_1_mean,scale__seeva_v7_1_mean,scale__vsw_v3_1_mean,scale__vsw_v4_1_mean,scale__vsw_v5_1_mean,scale__vsw_v6_1_mean,scale__vsw_v7_1_mean,scale__vsw_v8_1_mean,scale__svrg_v5_1_mean,scale__svrg_v7_1_mean,scale__hesh_v4_1_mean,scale__hesh_v9_1_mean,scale__BUNA790103_1_mean,scale__CHOP780205_1_mean,scale__FAUJ880112_1_mean,scale__FINA910101_1_mean,scale__GEIM800106_1_mean,scale__MAXF760103_1_mean,scale__NAKH900102_1_mean,scale__PALJ810111_1_mean,scale__PRAM820103_1_mean,scale__QIAN880117_1_mean,scale__QIAN880129_1_mean,scale__RACS820103_1_mean,scale__RACS820111_1_mean,scale__RICJ880110_1_mean,scale__RICJ880113_1_mean,scale__ROSM880103_1_mean,scale__WERD780103_1_mean,scale__ZIMJ680101_1_mean,scale__AURR980101_1_mean,scale__AURR980105_1_mean,scale__AURR980118_1_mean,scale__AVBF000108_1_mean,SetClass,ScoreAD,OutAD
12,2035,-0.5638214461364992,-0.7586304268115762,-0.7230166864996046,-0.3854751929347692,-0.42269347759365944,0.42857318245140474,-0.29435574774592577,-0.49894998417710384,-0.8950606551245441,0.9136290663100731,-0.298283814991403,1.5717194084128734,0.8527492101536535,1.538790098679842,-0.1286089387662857,-0.15664596950714832,1.74495736455151,-0.5415445182243521,1.407704854979689,-1.7599623156071906,-0.10834066823444147,1.4561145918717382,-0.07701333450976071,0.654687398648229,0.7177202449469704,2.108568322507634,1.9343340421306914,0.4753950827456558,-0.2586276703296432,1.339823786876701,-1.2663481469047835,-0.9227300695860837,-2.8260444625140333,-0.5265788122764014,0.37753603299886707,-1.8206995577887513,0.11152646047358514,0.6639196394936868,0.3916866796032037,-1.7081726012395813,0.8978749775041779,0.6541759879968142,0.8516758617536464,2.0548538325509966,-0.8946569181543266,Train,0.007961968585272095,False
13,1967,-0.5638214461364992,-0.3642703600488999,-0.41993089531056255,-0.3854751929347692,-0.5827837132954781,-0.19269021770147005,-0.5242037467564157,0.8281794482803763,1.2814331237081376,0.08264792893129996,-0.48964347771686895,-0.06502355679572912,-1.6152610629246003,0.4141894081195723,-1.3999793573018537,1.0314722131941005,1.7092904698356695,-1.2250728203242847,0.13527434422370238,-1.2038974743593682,-0.35581519993986627,1.2971347124474648,-1.242221075867146,0.8881424973891677,0.19939722203419372,-0.07034235458840195,-0.06792255137110767,0.7052155051698381,-0.7359595456980234,1.0418722769346378,-0.024211348112802313,-5.166980538128611e-05,-1.7933257565332654,-0.6313702866375912,-1.1543460502220522,-0.7185158998691576,0.27353461475093355,-0.7126798753199998,0.019026753758944987,1.1564451045141884,0.9617851468429901,-0.23724919972249306,-0.5126019947265867,0.44255521908335904,-0.5040112384322669,Train,0.4637614512926229,False
14,2623,-0.5638214461364992,-0.4957237156364587,-0.6378122066864486,-0.610394684417503,-0.4877681371484739,-0.9797421721932333,-0.762564634142424,1.1970390302586877,2.1044390044096963,-0.7782953348463397,-0.6660297105649546,-0.2850430940970541,-0.4545174854126645,-1.3069633751811296,-0.5310689848723165,-0.15487162560247184,0.7669744978788968,-1.2550011963628736,-1.1665134553176757,-0.9222755909602419,-0.7906747353179283,0.518898994442535,-0.6643389619326521,0.5788170547776812,-0.6082926166302861,-0.733489082342574,0.009619889120685548,0.3895519931787978,-0.9569288106038331,0.3839435911598218,0.8237381533768208,1.2536774946202398,-0.20282295905160203,-0.20314833559423148,-1.470615628475042,0.07403964462899765,0.45769773020750715,-1.5666814262403699,-0.6572820010662895,2.035627474569909,1.1648554442033277,-0.6887777346436292,0.2185252303160081,-0.24780923613092376,0.10733385097614061,Train,0.4281300779228132,False
15,339,-0.5638214461364992,0.09581638450755574,-0.1481576755280579,-0.15178384128420874,-0.8956168101178987,0.542081403171634,-0.2659794520882398,1.1012954406805564,0.8958139173915747,-1.0962627378204455,-0.9005176165220091,1.082936073711317,-0.9657573763699814,0.2202582509843895,-1.077171105497965,-1.0680133135730956,2.301679900755386,-1.2162715115371137,-0.2348324422917689,0.34140564460275347,-0.9917077302569987,1.3046830179312194,-1.279182785366853,0.42331702555550005,0.007224363313637331,-0.24226928449737006,0.13885729071576408,-0.27473587791082404,-0.6903272845821072,1.3153433094850766,-0.9555657177400106,1.0794164278454215,-0.2728998070875243,-1.2381258602785654,0.06594038928416528,-1.3277592775796279,0.28538136464015745,-0.31329606563659634,-0.8719831941416718,0.3785850726920514,-0.4227150008254727,-0.07193547453834231,-0.0726316293430592,0.6172583148380116,-0.15007947240707442,Test,0.44428270234882494,False
16,2662,-0.5638214461364992,0.1615430623013351,0.11178941420370087,0.7384475060044515,0.22797095297274136,-0.4465862938473231,0.2802642489758307,0.5146670337338441,0.5215491141423882,-0.2062906625956299,0.33444905309512546,0.049934475885368375,0.2863630368771005,-0.029692893443717405,-0.8419540896621036,-0.9867041531237881,1.106394587141875,-0.1622499044278474,-0.5690948163268805,0.07548359885419613,-0.48507475903233704,0.4171946943961437,-1.5534000845217917,-0.4156996154633733,-0.822750277602748,-0.733489082342574,-1.0565886701131304,0.28469303064928214,-0.9808432334040018,0.6925498165561691,0.8649441303886695,0.4056824096604447,1.3775307774460532,0.5130191478223733,0.780662897004372,0.8065180914212707,-0.5531223760663058,-1.1592553134071653,-1.347392976655444,-0.46312914062707594,0.7789723366399424,0.955547493697988,-0.6768976514564569,0.5559505133284588,-0.18297410899841487,Train,0.3907829488518104,False
17,2132,-0.5638214461364992,-1.087263815780473,-0.9714673152899891,0.288608523038984,-0.44341730997146217,-0.31200325649093,1.9189953516317306,-1.5651423797400954,-1.6150697231014286,2.468204821465447,0.5630183582628788,0.38492496016092526,1.7004301668606294,0.9525358446382627,0.4005492083874287,-1.7679125069217445,-1.5183309402290246,0.300345867852693,-0.30859546883062056,0.7325700780483924,-1.1190546722618633,-0.3689772172511193,0.8048889949028626,0.15537851374049771,1.0902523319958708,-0.733489082342574,-1.411991523191069,1.5457171440634137,0.0065567048006126135,-0.8227029462642035,1.1156551943605149,-1.6073723789773477,1.3122868158415404,2.267860504021995,1.9549889791073647,1.4650554973467491,1.2977400100947603,0.9825769348443736,-0.013178425318300945,-0.6240838957500562,1.0723756123429669,0.766970002047255,-1.010803732041926,1.5566676089530447,-1.2804798116638447,Train,0.3698296273933108,False
18,930,0.7540088681893744,-0.7586304268115762,-0.5532430891568096,0.9734883746039087,3.9953171843088264,0.3054518870020437,2.3872042380282292,-2.409067834766138,-3.2986271206573075,1.4056131387033084,2.8498501840144304,2.1939623308593834,-0.9354726593240853,1.9619182806082136,-0.9565058186437791,-1.5374999596603915,-1.3631309634023656,2.5215711603552036,3.3623483148932083,-1.5254916328209025,1.3748823182229573,-1.616658572346262,2.0176189344077757,-1.0893052363527778,-0.016268651173511926,-0.733489082342574,-1.1812104496203322,0.8763583727868774,-0.5216863191226928,-0.4376110839349983,0.6191976407394928,0.7955293084402673,2.1697788824572966,0.28846598831063086,0.9684549144983965,1.1808446169355629,0.44385087932509937,2.4256392564201437,-2.0098995118761445,-2.4545201789671958,-2.4561703490084565,1.8438003507367098,-1.0096483473778004,-0.12181446454473022,-1.4944847584945962,Train,0.29400070476597917,False
19,1734,-0.5638214461364992,-1.0215371379866938,-1.0231534376557183,-0.6013979047581937,0.21323055660436324,-1.6438576987919828,0.012108250398415305,-0.6859370335114604,0.514284448658968,-0.12003082319171895,0.18334125236372673,-0.9709412057072744,1.6059260380680338,-2.098357507830368,1.1474103956278872,-0.07031104612643815,-0.7719883463707878,0.8150918315507859,-0.8713990177459027,1.5359851381337435,-1.5212825478765222,-2.0267805803701617,1.5328925139938914,-0.10011999577806925,-1.2341465234052609,-0.733489082342574,0.8625867368566779,0.5614554963715278,0.5697679287453961,-1.7869547044662089,0.7139217422861537,1.1342928217577717,0.7642375383636334,0.88228434302404,-0.7792627941473649,1.6882650179510408,0.06998590840793072,-1.8024878245475013,2.047953019394035,2.362814190337887,1.3848803770752722,0.29570251450074,2.6318920895913385,0.10497612394546939,1.889863347626882,Train,0.16489895381268083,False
20,1029,-0.5638214461364992,-1.0215371379866938,-1.0356988457632763,-0.8355390953917194,0.017907979972870348,0.28947939479569823,-1.0605157439112467,0.8671396159033824,0.8920470537968166,0.5845773355761215,0.250913358794082,1.569595604224234,-3.1023269408104515,0.7927852213344864,-1.978936434466976,-0.07463207010921623,3.0838259929862155,-1.211806111359034,1.8443121477365678,-0.28040914903033437,0.4982309047297078,1.1725062166867688,-1.3496943545892885,0.41661856274074816,-0.13678781561311285,0.5928043731657702,0.048391109657365684,1.2323355374303113,-1.7805415252527594,1.0994077409631298,-0.8499195509319737,-0.005184450310195181,-3.0851561963026177,-1.1436841612922972,-1.9886433861638797,-1.087296846954511,0.011829135167072572,-0.5406049359682887,1.4682598006411518,-0.14491367310665165,1.0242090332707032,0.6510036573162287,-0.8328745403515607,1.2363222806238057,0.005708734674411475,Train,0.15369964269924297,False
21,1487,0.7540088681893744,0.29299641788889386,0.3420902600272026,-0.8359889343746849,-0.4452833678293533,0.46961361411256825,-1.0605157439112467,0.9420142051462946,0.7486909883541876,-0.033279101587421846,-0.4232922244842246,0.2606961524086163,0.31918318755937974,0.040084269806225724,-0.4706170634991731,-0.3280982065090723,0.06251548823607334,-0.36781201153692666,0.04194436225726468,0.777757136642494,0.08712926143571893,0.364131581341211,-0.6575152619948625,0.0075338705369556785,-0.41165608517620156,1.0349021912264535,0.08716233019404582,-0.37868932352777557,-0.08644382764155317,-0.48921034899707305,0.976647079546801,0.6449677469658226,0.7642375383636334,-0.3519263550077516,0.5843576414886477,0.3748872593565217,0.6127824584620832,-0.922993690274396,0.5021044364394757,0.5295131386530537,0.4277141185169946,1.3245954064970478,-0.11954023418684591,0.4151839410992047,0.23987629478051672,Train,0.484249187541024,False
22,315,-0.5638214461364992,-0.3642703600488999,-0.2687925936229981,0.28793376456453573,0.33746399757139045,-2.4824135466131465,0.2802642489758307,-1.816797143246357,-1.0868478238868364,-0.1573149120925155,1.7234290145138684,1.1274132368353293,1.678890599137301,-1.1143119542896929,0.756097515049318,-0.6900635680306252,-0.46581178611038326,2.3392324918400447,0.5152502698486532,0.9117334771459009,1.2016952626954194,-1.2350230778904445,-0.322940709654534,-1.8505718627605623,-2.153898041496946,-0.07034235458840195,-0.30054987342805434,-0.6228531475383661,-0.7125234115413462,0.33706284258561414,-0.5559173878069659,0.10773672079564213,1.3383844004833456,1.0744020460195547,0.16195079703070608,1.8629507297283134,-1.6165605155769542,-1.2575838499337506,1.5262291225164402,-0.9808229609214978,1.8357195568309832,2.1277240321431026,0.34631074126766176,0.041109808649110686,0.33200438453339903,Train,0.5074185231411686,False
23,2517,-0.5638214461364992,-0.23281700446134115,-0.2693859980198679,-0.12299414637441879,-0.6933598416452494,0.9086554803667496,0.6459315198607268,1.0671205296300992,0.9092180812766656,-0.19858300870558251,-0.06072128392849367,-0.20939056196582137,-0.7041266931359638,-1.165799623375928,-1.7834263975432323,1.2482546080460937,-0.07922808127034178,-0.09461892871247003,0.2640504282283242,0.8599697033215289,-1.3303818265139045,-0.18547786335055574,-0.09944514150748755,1.2469234737800687,0.5171295647053491,-0.733489082342574,-0.6864997488703767,1.193750600252861,0.7992594244362525,-1.093913887977314,2.1708531585729505,0.9541788864355619,1.656300432048927,0.18261601410256892,-0.1881162861877115,1.1474451125618372,0.9159026103574872,-0.5353905439188656,-0.48161738992025127,0.24281697778351782,0.1950432690730787,0.747903969800686,-0.5218660760954532,0.5429165716919221,1.1601362781057256,Train,0.5070049873484704,False
24,1260,-0.5638214461364992,-0.6929037490177968,-0.7717597628162127,-1.7597332858942727,0.628875772679999,1.0721315194287822,-2.1688938715433346,1.43948605231954,0.8697687462174659,-0.9779723442935071,-1.2555118468322057,-0.7882912297003385,0.3087134732454789,0.3498872728479154,-0.3058354823598985,1.5083220138087154,0.07098162935969975,-0.14063029515924413,0.7519366358752999,0.12052109656639705,1.458711691521722,-0.4960494089093755,-0.0856038859377469,0.5974770582223337,-1.115741730060181,2.8032934661217745,1.8706384655762565,-2.099245618391623,1.6746142532744432,-1.0677614041100616,0.6096656564886366,0.4031567531541245,-0.48844652444301107,-0.6042021270061402,0.1111217576560983,-0.935255578973022,-0.8992936458002272,-1.6686517607984763,1.661490873945242,0.6656650299123245,0.012710873446778508,1.5762670508051089,0.9431823035687481,0.15363617430332457,1.895270413803475,Train,0.3279325620561919,False
25,2587,-0.5638214461364992,-0.8243571046053556,-0.7907427095322355,0.5135280145217178,-1.2005176862869342,-0.04880980186048482,1.4147703965970837,-0.2730432099042308,-0.2401231207284204,1.529185948571277,-0.8346703474660998,0.4078763501427845,1.6700507374508378,1.1125751217006472,0.4179974208667445,-2.016714790553707,1.0395742813044035,-1.4896925225500999,-1.1826978013399332,-0.1809874186392667,-1.929946404576731,1.0062596983372738,-1.3839440806868892,-0.10409490779648747,1.8281137036033943,-0.733489082342574,-1.034220658645302,0.8552946357606044,-0.6401546896365233,0.8463992259210809,-0.6882424205987464,-2.2051731407891824,-1.1067585300034517,1.7752510092512663,1.1541282524866872,-0.5953400773874539,0.9199695175811946,1.1051374325708365,-0.716737716642555,-1.2102596015468539,1.4123575577732526,-0.7855745212575952,-0.7096927914743448,2.2834491207085534,-0.44723704314131496,Train,0.46957043588675407,False
26,1395,-0.5638214461364992,1.8047100071458195,1.6951721645661986,-0.39199785818776844,0.30679196773585954,-0.25057166693694155,-0.564680123839462,0.14804185797865893,0.24590303315392573,-1.067028229510822,0.2433450743408679,-0.24368518823121593,-0.27643956743223086,-1.1150280034093039,0.6952418299312144,0.343579591062858,-0.19537200923435505,0.48513764378779234,-0.027766281720858956,0.6938924822100092,0.6337730683031693,-0.6620363067481285,-0.01105817938204077,-0.49352378515804146,-0.748718786512131,0.017243062484985843,0.26565625026655565,-1.1231069780220193,0.21993151119067017,-0.10340912953454758,-0.6048980768724297,1.0137531843135277,-0.11323219406368508,-0.4409002479378506,-0.8870719473437717,-0.08404421077524643,-0.665203488934749,-0.14775460294781098,0.8666913655393937,0.11352997920176673,-0.5785929562242473,-0.11616189962006553,0.45810398857264384,-0.9306566333338304,1.042570577907431,Train,0.4660028741323916,False
27,111,0.7540088681893744,0.1615430623013351,0.19759329239753334,-0.23005582432020008,0.15254350667067457,0.34205551547960905,-0.5242037467564157,0.37398257556786313,0.15416460263530746,0.09966588894539727,0.017831215063643092,1.0666660979095621,-0.7501466964854403,0.23742757579147283,-1.3442952481243307,0.009627469644827809,0.591986582461554,-0.197170369743942,1.227110432234388,0.08783859066413655,0.5071062765088867,0.06216057643017485,-0.2757840668950872,0.10103894305544413,0.41415693638262124,0.6875396194193832,-0.39193917843877357,-0.02825392786578888,-1.054977943013161,0.28671931156068403,-0.73464210721062,-1.1182645645186056,-0.8687256143786511,-0.1980658571040863,-0.031850564969844605,0.05093306881223045,-0.6985143091684511,0.2951876265152234,0.3502800219489878,-0.761668171718122,0.4916242878558061,0.12281044022418505,-1.2176175330565322,-0.27822176783267877,0.7849501623491254,Train,0.4358332560663083,False
