,index,scale__L,scale__Length,scale__MW,scale__ChargeDensity,scale__InstabilityInd,scale__charge_phys_1_mean,scale__charge_acid_1_mean,scale__svger_v8_1_mean,scale__svger_v9_1_mean,scale__svrg_v5_1_mean,scale__svrg_v7_1_mean,scale__hesh_v4_1_mean,scale__hesh_v9_1_mean,scale__BROC820101_1_mean,scale__CHAM830104_1_mean,scale__CHOP780204_1_mean,scale__CHOP780206_1_mean,scale__CHOP780207_1_mean,scale__DAYM780201_1_mean,scale__FASG760104_1_mean,scale__FAUJ880105_1_mean,scale__GEIM800102_1_mean,scale__KARP850103_1_mean,scale__MAXF760103_1_mean,scale__QIAN880129_1_mean,scale__RICJ880106_1_mean,scale__RICJ880107_1_mean,scale__TANS770102_1_mean,scale__WOLS870103_1_mean,scale__AURR980101_1_mean,scale__AVBF000108_1_mean,scale__WILM950101_1_mean,SetClass,ScoreAD,OutAD
10,91,-0.5974550045698266,0.17692484824197727,-0.027335691224353455,-0.6338262264206582,-1.0305607843492735,-0.6627558275430397,-0.5994867977636422,-0.3571132181357179,-0.2614774438567597,-0.05683159041116069,0.0637440690538208,0.9342148694935513,-0.24162576036073075,-0.26200616474915384,-0.6526528991509848,0.08364422299285802,0.797976384517088,-0.04301631760468311,0.9691673021189151,0.5474806503482478,-0.4896369085402257,-0.8230046272083378,0.21823868367425273,0.5734312984866252,-1.1165207644513238,0.10815292039037733,-0.5502239915074338,-0.8407092972618708,0.6123755341319232,-0.4406614513274915,-0.3654294877458986,-0.059381727611640886,Test,0.51929032253259,False
11,8,-0.5974550045698266,-0.13267391651493793,-0.05437195602236262,0.7412514237080288,-0.6087231368928874,0.706340237296845,0.5257409763836249,0.7543716028600913,-0.36245632824722024,0.9527111440527782,-0.735450951196007,0.5072851374447623,-0.6156266876126536,0.06073870745303895,-0.39195129712563653,-0.6477188696703945,-0.7584856671632071,-0.49013923992610137,-0.18333023544330226,0.007343204079658769,1.5885408833793262,0.10450475365006857,-0.08096022553541146,0.12758003807710766,0.7235137043208415,-0.3624415694771808,-0.08007939951404469,-0.1446899593955769,-0.8440115535014083,-0.17482075857216056,-0.3430121704599036,-0.16301486526167183,Train,0.5071534055924068,False
12,127,0.6532174716630105,-0.256513422417704,-0.41014295086488267,0.014209939302629954,-0.9390484927254492,-0.11071411476772569,-0.03381522649389773,0.24164045498109368,-0.6315263052621747,0.35644853534827886,-0.21038645008785822,0.708099357953882,-0.6870259426727694,-0.33600273346586007,-0.7902903904732357,-0.28129038135324763,1.388066850536557,0.647394077156331,0.5977837114414153,0.2522892554368893,-1.2142884686655342,-0.5047043058257643,0.5366541282525291,0.40417853033943213,-0.34771203608058643,-0.21210041889456466,-0.758041528701298,-1.3742345022986682,0.28715203212447227,-0.05215589038465015,-0.3592370611205313,0.3788954576218395,Train,0.493200465034654,False
13,38,-0.5974550045698266,0.30076435414474334,0.2117137687128465,0.5190752295874973,0.39212453662301217,0.39688701711941166,0.6806795664027214,0.0778583756716987,-0.44190211154063513,0.20880146610976788,-0.012367627658877512,0.04194532599986448,-0.11041441634043556,-0.7279673513652056,-1.048360687470595,-0.5609768753538956,0.8151679100720374,0.5343804708710448,-0.37649401082991746,-0.39540463036348145,-1.3131148585883496,0.12856749702139733,0.18615301155467567,0.3970696224999165,-0.4069330038875898,-0.41295374977546534,-0.13150146426332102,-0.5991526102472113,0.38515290124954077,-0.8075369756725361,0.18212507585060186,0.9036838442440974,Train,0.4953451659760648,False
14,85,-0.5974550045698266,-0.9376307048829174,-0.995849485872769,-0.35934412533653803,1.2882980431894715,-0.4001894592827366,-0.5115783782462849,-1.4150219455808817,0.21610118825253413,-0.22134140980039874,0.8952784981013691,0.1354211829372982,0.1050313708842085,-1.0888504145913707,-0.4664374688934587,1.2790629243030784,-0.2184201705637079,-0.15397513104841798,0.7468205103069836,0.896057723433531,-0.6074003174417273,-0.8618939084523867,0.2513270351155954,-0.5154832642000037,-1.0077716828075869,1.0203560074631464,-0.7069388555052304,-0.10448652466965548,0.026469230901404087,0.93079993000119,-0.8085086074927339,-1.458817426380558,Train,0.42376070538423716,False
15,679,1.9038899478958473,1.477239660221021,1.2837788901791654,-0.8639207259539853,0.1496269296738451,-0.8580257742299362,-0.847698807177817,-0.39383534581778934,0.4663744641689167,0.5169506717904627,1.9300785149471966,-0.2481464155581927,0.11246382172087689,0.6925125648432472,0.5194089244186958,0.06006428355277851,1.3552087414442437,-0.15034902579217582,1.1141286908952113,-0.10423101581712839,-1.3388374023771192,-0.6474309572841704,-1.0182393859074774,1.064159675006836,-1.1715350063061507,-0.3010596794944558,-0.02323185089346473,-0.6110142171353455,1.1127992612235227,-2.0690599889040113,0.5978409523313866,0.1749317629128165,Train,0.39411354496968665,False
16,142,-0.5974550045698266,-0.5661121871746192,-0.5545230542149543,0.11956573780644825,-0.9178662414177136,0.09993695722815615,0.22099178738724512,1.5890157295265106,-0.3340391330069797,-0.722317986643884,-1.3898763742830667,0.020228712734207788,-0.01916043642917599,1.9130535702478617,0.7749987302163613,-0.7405708952122719,0.35742606228924123,0.670225108911764,-0.7849018332887927,0.1999503551555301,0.1545982069548345,-0.4405933524056041,0.2730517096359042,-0.6198282595244826,0.978711550845597,-1.2388385540600269,0.7513800177205344,0.8302328300332993,0.21716656682967625,0.14326608281163078,0.07322516147564725,0.21431035391305048,Test,0.4647597922330373,False
17,272,-0.5974550045698266,0.4246038600475094,0.38268320969644887,-0.6782843656395874,0.5765026221221379,-0.6870266683964308,-0.6408554661751548,-0.9890316265030998,0.29835625160541807,0.5030249108933994,0.39705224683108464,-0.03453492058530873,-0.33081517078952516,-1.2072026307436352,-0.24736049297430002,1.2504902942159974,0.830336903090365,0.34763606291432636,0.6825143303164933,0.8230911398768163,-0.7072343471959756,-1.0220262476191238,0.7612179412523797,-0.04264260078068057,-0.32585096761388793,1.2936658936764118,-1.006540801245093,-0.13173115351268014,0.2058607497888004,1.2144025043902613,-0.17873418245588582,-1.0049574134200003,Train,0.4865232725379596,False
18,718,-0.5974550045698266,-0.13267391651493793,-0.2515460378396912,-0.08925476797014809,-1.1963229264812816,-0.19388731231023373,-0.3181798543586881,0.47101451156964963,-1.241275974619169,-1.1817717075379177,-0.7439350581579515,0.8635131304281466,-0.3201581795965815,1.0380686107665391,-0.16849278126352346,-0.40229501307198734,1.1293954589076607,-0.24027643039354427,-0.1477547487533924,0.34649927518966894,-1.0299631344393103,-0.35049984828047137,0.6337481655975246,-0.6237039309422978,-0.6023551043830733,-0.5261266094311142,0.2960362740806673,-0.8242414328819913,0.44251976519784236,-1.0875916947169673,-0.7106224643896603,0.3775639826270398,Train,0.49585415683312895,False
19,217,-0.5974550045698266,-0.4422726812718531,-0.576049103086355,0.12354068148983492,-0.9360050590178459,-0.0250946467589065,-0.15994469859450444,1.909041999108445,-0.7592295303753483,-0.7150217095865836,-1.1706336839008644,0.9274166253526469,-0.9569705692417474,0.9686136937797929,-1.676837763332789,-0.6710341360472433,0.5849691853445799,-0.44575571454860796,-0.8003425827214119,1.0672059262984595,-0.011656016398730018,-0.8521715888705486,0.8509280723306811,-0.8363441257451114,-0.03990485187186536,-0.4289386169584663,0.07663546448375196,-1.592895816560339,0.21386314847104282,-0.35230399615587354,-1.1683655435917404,-0.03386179076609294,Train,0.5076635788857884,False
20,458,-0.5974550045698266,-0.9995504578343004,-0.9721623461554089,-2.842257730932465,1.7255135117222502,-2.8638803853209365,-2.389621893309606,-2.914110220109904,3.5773661784351236,0.6900863065790958,2.4238748615394186,-0.7931571645525658,1.0218908857606304,-2.7130982478091603,0.887856566499072,4.810284588704381,0.29541967140399344,0.35598709198100453,1.8703455871075059,1.177260358635496,-0.3649462410250523,-0.6453513150006046,0.6729072729741893,2.2855700620144,-1.3597232566255857,5.04660497832394,-1.9179173500692748,1.4299235624403426,1.6280811444609327,4.281747713733591,0.8445387027672475,-1.8528381985859177,Train,-0.059897021074352796,True
21,414,-0.5974550045698266,-0.5041924342232361,-0.557453538660522,-1.0580998656918852,0.6013187735882459,-0.9578962196313953,-0.784557155391824,-0.8686814347744293,2.494780286634311,0.27252016495711673,2.9092284850259063,-2.4255489452986443,2.407155289788707,-2.4179662811133316,-1.544526800140392,0.6862243760704901,-0.018036274452006958,0.5176176870338814,0.7224403796274109,-1.750913269386526,0.8819604341266816,1.2232879978082116,-0.27930035290160266,1.8099194972741333,0.239980943308666,-0.0049189824247540285,-1.428652044906906,-0.950377138961368,2.83903760651331,-2.0343307143672225,3.1549409601248852,-0.008283455427273148,Train,0.325884067919612,False
22,647,-0.5974550045698266,-0.6280319401260022,-0.7108740168059942,0.2662770615878445,-1.3306887093631994,0.15693665936020543,0.289939567545649,1.4504795204164032,-0.7370705285287994,-0.45766033926977473,-1.1461034046724705,0.9862014421758017,-0.8876772581970291,0.7881670957405829,-0.9045914218490702,-0.4223620223067186,0.3745271496837856,-0.40659378024695075,-0.40306118264175805,0.4684181245585927,-0.24270048941491532,0.2218588814066579,0.31001314887047204,-0.25374392587238787,-0.0840441846488263,-0.33114884104006964,0.4453763211104798,-0.42196985322035657,0.1910218649451741,-0.4872129511640683,-0.494024182906045,0.6442114313398384,Train,0.5159966522273655,False
23,434,-0.5974550045698266,-0.9376307048829174,-0.9719699977555066,0.12251315496514502,-0.2752571561129419,0.06867905651271158,-0.07203627854969667,1.201716437469054,-1.5126564142120422,-0.5749398930968641,-1.4183233658608252,0.1580819968536167,-0.3226204170337906,1.467476391198378,0.46463968015958296,-1.4972944534664,0.5195575258591814,0.7775309568472324,-0.5131446433013723,0.12667589608054422,-0.19176475905781604,-1.4209273412837233,-0.2851053251499597,-0.7334897730672418,1.3629583069437923,-1.6651016792810722,0.30517797434994287,-0.6831723273327127,-0.0005587379788323007,0.6618859328939106,-0.5377731492438268,1.3206366252639876,Train,0.39797348163034374,False
24,542,-0.5974550045698266,-0.6899516930773852,-0.6334028700924688,-0.9116663100651896,-1.307140360141264,-0.8690579745155427,-0.6544295603575784,-0.014971908505040215,3.0619055287122263,1.452909069633105,0.8581873107835255,-2.2758310357896883,1.9962566070965262,-1.0483694981790646,-1.048360687470595,1.442678828906536,0.4063450382883018,0.4778736677284026,0.019561212085085572,-0.6250415535108788,0.946903490124164,-0.18133147063962943,-0.4643338974625761,1.973424378924562,0.13953113355804436,0.8178810233156353,-1.4415397804949015,1.956490884428553,1.6774276633358418,-0.4906026228444805,2.360781767544429,-0.3242897740067955,Train,0.20524179387550268,False
25,286,-0.5974550045698266,-1.0614702107856835,-0.9227910377452337,1.5686167413684498,1.1693487355670291,2.22547422725879,4.323384714724033,-1.8383132799134632,1.410745343676673,1.7913919405526066,0.2444419783960299,-3.025762342583192,3.218465978248535,-2.5909508017909504,1.395716829771271,-1.885882226209358,-1.4427922587027533,4.263829478285449,-0.550202441932989,-3.139271455663246,-0.3649462410250523,0.8395121875378644,-1.4682645605123037,2.9167217730616506,1.754455002427232,-1.5798490541345598,1.251996944467226,3.660647056637219,-0.8789677265865141,3.024487472157606,2.1253367288772447,0.9863809239992403,Train,-0.6490911726989035,True
26,383,0.6532174716630105,0.4246038600475094,0.291640186178064,-0.6704775709585687,0.5328792376993883,-0.6870266683964308,-0.6408554661751548,-0.0916510024535079,-0.49695281898186616,0.33794918811707947,-0.16114294771857515,1.1651552220271855,-0.34796698044251156,0.8477485196019531,-0.41166822519299223,-0.22746660727797388,-0.2115139622702454,-2.154376397043099,1.284158590515446,0.3963751675566247,1.3892803067377377,0.7623055250006369,-1.355021007254444,-0.5733552780810037,-1.6653837783236978,-0.0453018045664353,0.4799457763580191,-0.7607670074850889,0.1910218649451741,-1.673598228316538,0.6202731417797784,-0.509570393002256,Train,0.4528591554949426,False
27,31,-0.5974550045698266,0.6722828718530416,0.7292780544024612,-1.360132491285102,-0.011075647505068767,-1.3132491995321633,-1.2426062906929953,-0.6826643007846235,1.5083159848169723,-0.08110478203699938,1.4746177548306882,-0.5774999460317473,0.2463883612995364,-0.6184920847244322,-0.07440498490523714,1.4386422525437947,0.19911984136967673,-0.5768298682681712,0.9155310146149629,0.45062613932529216,0.7124248781830981,0.19476882325031292,-0.21597336323058391,1.0685208435659537,-0.7318924321839084,1.408479800206812,-0.4491841449206777,-0.08060723649668651,1.0087225209109583,0.13720035344959092,0.8325929348563367,-0.8645445125879293,Train,0.5239814692425583,False
28,400,-0.5974550045698266,-0.4422726812718531,-0.31827396068809444,1.8533491343041426,0.08766876635430457,1.9441531180065779,1.686132118654305,-0.7672410262039465,-1.5819391535477456,0.19465532700064025,-1.0412697991796778,0.9342148694935513,-0.4437884237401485,-0.6251285977910799,1.9543631194265552,-1.1557462528290974,-0.5672823548212749,1.61725629836823,-0.6613758378389547,-1.1561505398671945,-0.11556490599470554,0.41659124343575626,2.321855695495686,-0.23598773978764057,1.597856324233856,-0.5568175544224768,0.1549928964826503,0.0587217761769523,-2.313251941831057,0.9961076140580427,-1.7435467118793577,-0.45327641412802444,Train,0.4582910641998095,False
29,125,-0.5974550045698266,-0.13267391651493793,-0.34104461685297977,0.23600061098054873,-1.1618618925034219,0.031169575091535964,-0.10719964667310984,1.1608157903557292,-0.9114974655216871,-0.3024541112940151,-1.0527158449989167,1.907723430471044,-1.1365843201673071,0.8330112368056696,-1.5092438764362042,-0.007162603948552766,0.3243288806258404,-0.7597280607375443,-0.24558733715064335,0.7534865605216912,-1.2876571806373345,-0.0704970163232155,0.2631586294545242,-0.9403164607433332,-1.406228319109069,-0.055532119563556144,-0.06440791311426503,-0.8731409083480018,0.18665499313160488,-0.6634759062052404,-1.3174069935722021,0.47409591975002396,Test,0.459166332074195,False
30,556,1.9038899478958473,0.4246038600475094,0.3737955821597942,-0.5014017021153462,0.4522623594581044,-0.5380919636967805,-0.6408554661751548,-0.0888978465474764,-0.041594922988155335,-0.3591768655320606,0.301878575895496,0.2623883897665194,-0.024369504626643678,0.7589843575084259,0.08125497202173139,-0.4025115634254168,-0.167116908380076,-1.1825802533018428,-0.04992216035614303,0.41022958283574695,0.3318545487638027,-0.12986036130924344,-0.6366321987906856,-0.6720007575221166,-0.993698271827401,0.12018858521322942,0.652793052595714,-0.7768913801461779,-0.07395822206297067,-0.8194008288589597,0.08710585324781019,0.008334217966574818,Train,0.49498657435624116,False
31,41,-0.5974550045698266,-0.8757109519315344,-0.8427458168565474,1.6933261560485648,-1.277452454245034,1.7277522645192447,1.4832665341383835,0.6606377950421891,-1.8945399207503524,-0.20306633702676233,-2.0472804454725493,1.146006321549422,-1.4931801186184448,0.5971698153732349,2.2551726597523323,-1.109493295475382,0.2602331950453012,0.5588799237289442,-1.110345321309631,-0.3492054856268258,0.8499884688964484,1.1311818041600046,2.731410814271871,-0.723599931270104,2.1810860168364923,-0.7732280639376085,0.8903472583486026,0.9384082162613696,-1.8873188732445343,-0.8407818380346054,-0.47245953668551255,-0.3175683850437341,Test,0.3948096448459808,False
32,653,-0.5974550045698266,-0.256513422417704,-0.08666951528828302,0.5388523500277109,0.3081208446642378,0.5987043345285824,0.4248373987031394,0.4195776971030272,0.06705551593005002,-0.8687590874515047,-0.1971242111163465,-0.5214961042748347,-0.05822568547402032,0.4099545788971847,0.18126837426609396,-0.04653712700222915,-1.7796951205726155,-0.964278220994273,-0.6299572694254294,0.4161327675998553,1.8849071083411368,0.5224799960645246,-0.5540844143778229,-0.6603348576153821,0.9118860272515699,-0.1898606036167132,0.9794493548717719,1.0890957528523362,-0.8347045311582848,0.25851493838547246,-0.2383198542347019,-0.5234683023684763,Train,0.44888378699889375,False
33,233,-0.5974550045698266,-0.31843317536908705,-0.31604498217158145,0.7612793911219091,-0.18210319029961816,0.6654208030703481,0.4873809384787606,1.0000369828895856,-0.6573555538070939,-0.8617222845563116,-0.7232764719507424,0.7827994319642796,-0.8689661931917301,1.127969131040903,0.6339264345836495,-0.5081619405835548,-0.16200452025267617,0.3522511054446854,-0.914042646713118,0.2522892554368893,-0.4310700802367038,0.21639982369358354,0.7494753605948966,-0.5835785370204362,0.36048949601892294,-0.7195725656473051,0.6643162044754894,0.28677802252077506,-0.539070542249064,-0.11866313523980906,-0.9062874908115452,0.18673940799248176,Train,0.5212509644502022,False
34,318,1.9038899478958473,0.11500509529059423,0.022623976997287097,-0.8696129209939828,-0.40707139878455656,-0.8690579745155427,-0.9511204774154227,0.5388127800322793,-0.5018008504248808,-1.267811216492889,0.1770101722681302,0.09732757336296331,-0.24497726353490065,1.1790312994121879,-0.7232863377325924,-0.4715214662890087,0.3234960533392735,-1.9629013808970255,0.30659941961547726,0.5804000138212645,0.5738168306405526,0.6081880083346649,-1.427811716642477,-0.440694116952956,-1.114270783352799,-0.2128673088825363,0.8872295885157168,-1.3746690869346536,0.6131625554314073,-1.601363145304062,0.548873905775001,0.8512247330482634,Train,0.44480670771845343,False
35,534,-0.5974550045698266,-0.8137911989801513,-0.8174293730458985,-0.4032004683355029,-1.3529220325896252,-0.34660448566315927,0.5558810059776431,0.372218880668236,1.590050396130581,2.6421400866423603,0.3436642520513444,-1.459738245887729,0.7219792424522875,-0.8663899378461387,-0.20041542630687584,-0.5711115657730975,0.5626860926966124,0.518235670090564,0.7044687404327502,-0.9455238524447118,1.1194664668951508,-0.7855042475116769,-0.5787465403856854,2.3944644218614455,1.3070302074025884,0.35660342760945957,0.1605898557992037,0.8452363510989603,0.37847634949027653,-0.26833697379706656,1.5835648277852858,0.26239139557685853,Train,0.15539643929266944,False
36,131,-0.5974550045698266,-0.5041924342232361,-0.4514582557026856,0.32861364756444117,-0.6118765688307582,0.3154519592372073,0.15930166835366796,0.57541470359291,-0.05940315288617786,0.7977674339766572,-0.04426742313470185,0.18104097903865743,-0.617099937913898,0.4063596038870857,-0.07440498490523714,-0.6022508710711467,-0.8919572315102631,-0.7282356571553187,-0.3366324971639241,0.192788190081945,1.3741604369291591,0.04125849855883477,-1.08671945315888,0.10117212416379788,0.19877076531751042,-0.4087472058876259,0.24159847938323792,-0.06286359866515262,-0.526655781339203,-0.2267434013580537,0.14430500114746284,0.23523631423444688,Train,0.49885251275067843,False
37,1,-0.5974550045698266,-0.5041924342232361,-0.4837558149686063,0.6671430469868922,-0.7221436332935367,0.6115794423940737,0.4369072045322154,-1.0153020761938942,-0.6842945151811372,0.5210916883915546,-0.4760559209348164,0.6443949876792153,0.2668501693543523,-0.8339067708762397,0.8076681037889386,-0.07911054513172325,0.5327987527404844,0.3748636584745304,0.7516965364406746,-0.8881478259793272,0.46632487574277026,0.2101198560111291,2.171454098035055,0.6272121210567225,0.5490572815048054,0.4527530047462185,-0.5007350872726604,-0.27910381860742456,-0.9505681353650252,-0.5421613212693563,-0.958153293577017,-1.2653009671404196,Train,0.4475040756073019,False
38,429,-0.5974550045698266,0.8580421307071907,0.8262555917884151,-0.9163553954656211,-0.3527916967727896,-0.8965039365035911,-0.9768497711385324,-0.02428145671526935,0.7715766341779239,0.41861442072335814,0.05044563015471256,0.33812492577820014,0.005388188225766017,0.02016283839687613,-0.23934548125141872,0.9312544206401221,0.31215470307605886,-0.9723840845078553,0.15615535400776123,0.045486773167624554,0.46125615023201044,0.5620703577326611,0.563257505727007,-0.3447864853338427,-0.8252854174292562,1.2334875700736694,-0.3247074799390719,-0.21998802022967837,0.5671384782807481,-0.6353664291235723,0.5912633421736436,-0.7325614129560595,Train,0.5165234815815911,False
39,257,-0.5974550045698266,1.7249186720265532,1.4500753965063216,-1.1083531543382288,0.553375553332973,-1.0634252861067792,-1.0470205719138583,-1.7846176163658154,0.5232481284172286,0.9796707001598722,0.053554441008368314,-0.1967657465823666,0.8897076058587035,-1.2135034492204104,-1.4483006448882318,1.3353058916447338,1.3786001591871986,-1.1085198053244243,2.6243033447950346,-0.3455161430589804,0.3076276632973399,0.2985976271280271,-0.012924011446302713,0.26100611964900255,-1.9932360918469634,1.1311844201024608,-1.3622919232392305,0.15244195191393892,0.4011751631865838,-1.4513589920018446,0.5085087854929301,-1.9502779586611687,Train,0.22936843193873235,False
