,index,scale__L,scale__Length,scale__MW,scale__Charge,scale__cougar_1_mean,scale__eisenberg_1_mean,scale__grantham_1_mean,scale__ISAECI_1_mean,scale__janin_1_mean,scale__seeva_v3_1_mean,scale__seeva_v6_1_mean,scale__vsw_v4_1_mean,scale__svger_v5_1_mean,scale__svrg_v12_1_mean,scale__BROC820101_1_mean,scale__CHAM830104_1_mean,scale__CHOP780207_1_mean,scale__CHOP780212_1_mean,scale__FAUJ880112_1_mean,scale__LEVM760103_1_mean,scale__PRAM820103_1_mean,scale__RICJ880104_1_mean,scale__RICJ880106_1_mean,scale__TANS770102_1_mean,scale__WERD780102_1_mean,scale__AURR980103_1_mean,SetClass,ScoreAD,OutAD
10,2381,-0.5568285722452032,0.11195389880094136,0.24454574310922536,-1.9883792102825841,0.8239898520233793,0.4606176422567235,0.04840759982697954,-0.0975991108231603,0.5902804085114643,1.294418039907684,1.1248347063398003,-0.47316865801607505,-1.9430998430112383,-0.190245183071379,-0.3393454590534227,0.2336343111444369,-0.34155778665247083,0.6545006209165746,2.306472751164936,0.7552783537567818,1.0398694686371328,1.3413106449534589,1.9773938478634414,0.6696614830410323,-1.3770810113451903,1.237717148792033,Train,0.4769557111565679,False
11,2339,-0.5568285722452032,0.7219805391100886,0.8340944636608146,2.6840617327383565,-0.336890913675881,-1.323274188271048,0.18847012363994847,-0.7755613361015262,-1.2873559441891302,0.38360555265799606,1.0971646728782927,-1.1617088779466684,0.9791987486445588,-0.23393761181446807,-1.8113619981113809,0.18709018491160914,2.704005900567937,0.5462503380692117,-0.7332958049338334,-1.1568993071123292,-0.4358580324226104,-1.4661911123268816,-1.2418862587296553,0.21265065800687755,0.9061706303084632,1.4688426077547516,Train,-0.1690855566667182,True
12,182,-0.5568285722452032,-0.6336342171324608,-0.6927157117274764,0.47024906758454593,-0.3331238400115794,0.12575213419413137,0.41979616798836206,1.0507152139056253,-0.39464762694247524,-1.7729621754094267,0.6933728756402583,-0.6007530491560945,0.6436354249322015,-0.02793942206069586,0.7157465204422168,1.7928625499976916,0.7102869654660672,-0.5133180968583019,-0.7332958049338334,0.31227266168500045,-3.165969672611362,-1.0253939072515903,-0.7559571859847849,-0.2909483816842508,-0.2390793997633062,-0.7064836877861232,Test,0.36873509875239874,False
13,1917,-0.5568285722452032,-1.108099381817353,-1.193638692546191,-0.6114077460005389,0.6243695096446303,0.28778383149144804,-0.7675680414060355,-0.706189917917997,0.2085336684631538,0.948219957299448,-0.5639500645714534,0.7733596143019471,-0.25392697563213534,0.5901216585060298,-0.05137552217392181,0.047457805207773235,0.7661856269323843,0.1554484765375742,-0.7332958049338334,-0.9040111313665794,0.08042596051623364,0.020133347718348637,-0.027063577140814664,1.7694849779181228,-1.1016411309097178,1.3892748286451548,Train,0.3782610860697877,False
14,2249,-0.5568285722452032,-0.49807274150820585,-0.3687532891727061,0.804194318766688,-1.2132712188704267,-1.2245120106908904,0.9750188933877201,0.20861363475506073,-0.7050849336299028,0.25971883114334265,2.1002969466534647,-1.4737491593743108,-0.0552761964683975,-1.7015609167727521,0.21055457997257274,1.4437816012407785,0.9985486918144593,0.17196123473878863,-0.7332958049338334,1.2876863917591872,0.006671103409522014,-0.9416060089049381,-1.1811451247048805,0.8467573105789856,-0.2753214896033008,0.11619033220115557,Train,0.3671155418571572,False
15,1445,-0.5568285722452032,-0.023607576823313575,0.08362917963419089,1.2398357892983747,-0.8157502550408794,-1.0980964235771717,0.46920515880006675,-0.44455074652037274,-0.9928104540660355,-0.10964808349579447,0.4939551439165338,-0.12922950802285446,0.3747865405867407,-0.9136778467868755,-0.7482014992238669,-0.04190691784289585,-0.25445817285140737,-0.9502455914769411,-0.18613746478133916,0.7265522430843919,0.2603121615689213,0.04344824097061896,-0.056219321319638825,-0.05407086588034759,1.2404676640282613,-0.6231080201991208,Train,0.49299466564840566,False
16,704,-0.5568285722452032,-0.5658534793203334,-0.6147364500181065,-0.14667696787458911,0.6000227885350147,1.1657505414585514,0.10859014563239869,1.2509145988628796,0.701297305834419,-1.2414096870125826,0.5554701851786827,-0.969140652536628,0.5784807769034247,-0.08666187220707,1.2450298131928448,0.5731326460317748,0.11783851961752717,-0.43901069981431684,-0.7332958049338334,0.07591810338186729,-0.6072852311746744,0.037276651456880604,-0.6273289018460435,-0.061618069179400804,-0.8952744087674313,-0.04829432445243757,Train,0.4812483513121868,False
17,1695,-0.5568285722452032,0.17973463661306885,-0.044598982421000924,0.30921066074270454,0.40942413889559903,1.010643608182451,-0.7309041513369267,0.09001705728492869,0.7003849306220452,-0.7025484159302283,-0.4919013961890511,0.36949538153594874,0.7750759966268185,-0.2216674513221634,1.1968953781991802,-0.27170191961413315,-1.3936635045011088,-0.7574709714445934,-0.7332958049338334,0.8301275792349816,0.2317179712536159,0.08466564217859475,0.16166780418426407,-0.5244168542333231,1.9696170864309015,-0.20776420375344817,Train,0.3693499768495834,False
18,558,2.100495111893293,1.2642264416071083,1.4315537649763808,3.343807228976247,-1.207974066313019,-1.3779861899955375,0.0552615807115307,-0.6627957795632918,-1.1487339157782057,0.20558556172506728,0.798271550613868,-0.23001413516262884,0.6755923231520403,-0.12525651850878924,-0.7977927630597353,-0.3206639231480371,0.6681387766037308,-0.3714585188820284,-0.7332958049338334,0.09532341342990214,0.047588715744809405,-0.7601207584574645,-0.8305031230727661,0.11161977790886417,0.5437497345179464,-0.2821652449164076,Test,0.498061541680348,False
19,504,3.429156953962541,2.82318341128604,2.837532604610695,-1.0777675253517671,0.6646038986812736,0.6528906499161573,-0.49476044314257916,0.05663788194998728,0.49618812767657267,0.25474627845926034,0.10810240023940497,0.1920611924098957,-0.544764325640493,0.7613752877465375,0.1001310490906043,-0.486062929092971,-0.48272494644849573,0.35803779590924667,1.1041762327692088,-0.28546612702762203,0.13874112585285486,0.5821266757171832,1.0309200568099246,-0.13645686647203972,-0.9274627301410603,0.6648517470011285,Train,0.398438455293316,False
20,680,-0.5568285722452032,0.044173160988813895,-0.04644973644950544,0.7837154462203266,0.2521390351592073,0.466552869165257,-0.22439553479566954,0.4761438776895948,-0.14854965837760287,-0.9264312878926517,0.7754103639891111,-0.43059179882151705,1.4652987083520794,0.4696746801953504,0.4892750733252526,0.1978311370031823,1.03429685533895,-0.4961702382883788,-0.7332958049338334,-0.6082848288463673,-0.3692313597463351,-0.6344771232901741,-0.8190345173248711,-0.1373109061731095,0.3430243152707456,1.0080489757830475,Test,0.5094183527899088,False
21,888,-0.5568285722452032,0.17973463661306885,0.26037928426278684,2.402477235225888,-1.1191289383456273,-0.5686694260483238,0.7693994668330848,1.235697397979147,-1.871235438331709,-1.3838798412102808,0.15670797313280596,0.7664404723820584,2.996334399863172,0.9666383779548802,0.48052639580485973,-0.09217457449606267,0.7793382534847006,-1.999466037738029,-0.7332958049338334,1.428179822731756,-1.5894596262093887,-1.1893267520709483,-0.20928697921513967,-0.0596052482367752,1.6201397941546687,0.15029081042385953,Train,0.49162026196952047,False
22,2877,-0.5568285722452032,-1.108099381817353,-0.9159884493936676,0.0769616289101066,-1.487127104273154,-0.7276148053309817,3.1023672001258134,2.576233525835772,-1.0267816245322068,-0.7893985989294128,-1.2831501552150253,2.2360156043563713,0.8792532080076353,-0.0004494407202498242,1.8464689022551621,1.1645168418331067,-1.1453293935985351,-1.0775038848259089,-0.7332958049338334,1.2815927007773606,-0.19568196486640574,0.7778673857613406,0.1551598254801806,1.6954287268182167,-0.39129617630845476,-0.36121635268657615,Train,0.521511980078228,False
23,184,-0.5568285722452032,-0.023607576823313575,-0.019270268425545956,-0.8538962141063173,1.1990106726017384,1.1451629846300555,0.0697585043892509,0.2181302627566669,1.3500422066715487,-0.6197435613846505,-0.09740761521147358,-1.0022981674857807,-0.9188218658748835,-1.4880487710546728,0.49252003732483046,0.36023433538243815,-1.4823873632170437,-0.26463600808442783,0.3610208753711551,0.5437415136296333,0.9520192415773001,0.42114951543441864,0.31551641928371976,-0.5327651849675477,-0.14774933409715996,-0.8440791146628305,Train,0.3321272128244268,False
24,2043,-0.5568285722452032,0.044173160988813895,-0.003733838286593668,0.07672891444935263,0.5639474562380349,0.592617090913544,-0.13074723625380322,0.25765080152878256,0.2278354700157312,-0.832456234352549,-0.6976002964585476,-0.014549532776886386,0.2661391442578762,-0.5156593181535639,0.25385611507968836,0.39116827817023786,0.20264617754257477,0.16306975031564663,-0.20718201579955206,-0.0832899134881733,-0.27496479721989786,-0.1905974204753885,-0.2723643105552258,-0.49345230213467467,0.7093482053316509,-0.16448282872810463,Train,0.5108701576367538,False
25,2036,-0.5568285722452032,-0.36251126588395094,-0.24362003351969627,0.7748722967116706,-1.057542468432631,-1.2269810651581714,0.4806373978218223,-0.5739296810860521,-0.9201391715839379,0.41850122905020554,-0.8649608267222523,1.1657059828935286,0.04239503559312239,-0.9969120066711162,-0.6671410255026853,-0.09217457449606267,-0.1124098089273619,-0.4291030468751184,-0.7332958049338334,1.0503709818585871,0.4478764337562331,-0.11392729005596366,-0.6739566549693387,0.9339056489736696,0.9416878777775831,-0.9341043753702667,Train,0.38768328051900336,False
26,2704,-0.5568285722452032,-0.15916905244756852,-0.09371514702362423,0.07626348552784437,-0.2029862468011993,-0.6815884101558664,0.08136674507148989,-0.7917171705162673,-0.613051706436508,0.7395232016744472,-1.1588121778601004,0.8871439298386834,-0.5064059705324818,-0.7055068533755873,-0.7282780287708924,-0.14681333164034333,-0.3203356750640428,0.2932940779097155,0.4561788470363252,1.2757050766456897,-0.21821131720362535,-0.5678074445961631,0.4562245766621083,-0.48115234741600416,1.4315233547025163,-0.6369854325514303,Train,0.4424298061645253,False
27,35,-0.5568285722452032,-0.226949790259696,-0.14939251319887265,0.3087452318211964,-0.018489932471005152,0.2936758934335653,0.33380072166221786,0.477741739770596,0.4370845449707075,-0.44283080989506807,-0.6685866873607864,-0.47127895893321486,0.1097679277989048,-0.24302472796987248,0.19760428784567732,-0.6633979453719844,-0.93528593753087,-0.4615280901558608,-0.7332958049338334,0.34599570155586823,0.2177922295263988,0.6109539438588282,-0.2838329163031202,-0.43654375335846657,0.11675202526582179,-1.5981336753200122,Train,0.5092293864167962,False
28,791,-0.5568285722452032,1.6031301306677457,1.5584387376530253,-1.3353824334065625,0.6765400587605871,0.7320246718291676,-0.44765905643164255,0.017628962502281804,0.7897542411124805,0.3425613013302603,-0.3976295214828492,-0.38002317174596534,-0.7445073879359471,-0.27218674080076793,0.5482596633596566,0.34382040679220915,-0.1958350387590212,0.7357538672224615,1.2208411247684587,0.1516759230842806,0.1448794440919131,0.017754276635734822,0.9286795736188149,-0.38663417256017774,0.132365036986548,0.4321416961358955,Train,0.5066063396843123,False
29,1469,2.100495111893293,0.11195389880094136,0.17788145920623194,0.5514664143877288,0.34650462847274716,-0.054797471468907004,0.41136135858690465,0.2928554728882507,-0.649324174039499,-0.38156438628406647,0.6735953442637231,-0.10741345880775634,0.5014167936875712,0.5957640397853226,-0.4465683079078139,0.2336343111444369,0.15239640071387922,-1.0041138670905212,0.27996038088838815,0.14410371750737083,-0.9811396592776896,-0.6404553014237919,0.7220770769247512,-0.1334961956670246,-0.18834047424825667,0.9421796776820192,Train,0.39288739573628706,False
30,773,-0.5568285722452032,-0.5658534793203334,-0.5211279109777193,0.04019274411095798,0.1809566843050691,0.6772045497788229,0.7851558353753425,1.1137760294201946,0.8750135189390347,-1.2366703861233868,0.6715262963269738,-1.5012509261759395,-0.4626133294936882,-1.3188495922099854,1.2790888357331434,1.7559010376344393,-0.26745606217511253,-0.8294887891555537,-0.7332958049338334,0.22073287730074234,-0.8836156431864586,-0.11701308481283285,-1.109684967092989,-0.25274854169577954,-0.7187541146266705,-0.9389185600737717,Train,0.44733140148478423,False
31,222,0.7718332698240449,-0.7014149549445883,-0.7964693539542153,-0.37915871416794106,-0.814389961211708,-0.39182340194732235,-1.5223170211109656,-1.216877273939958,-0.23733794517202664,1.1276826008264587,2.378079096665352,1.2162362031565739,-0.2236079257492382,1.9548385687455305,-1.356430768043525,-2.1866602685455705,0.6820088192072038,2.018087229106831,-0.7332958049338334,0.15683276088621,1.3187510781373397,1.0926184478145058,-1.1932933514005015,0.3056838235850326,-0.19123984112232473,0.689078354884846,Train,0.20942612868444832,False
32,1797,-0.5568285722452032,-1.108099381817353,-0.9810433819675267,0.07649619998859844,-1.1135992890260187,-0.9590886589303126,2.420454754696444,1.577562788070506,-1.3034407788645328,-1.185881415942839,0.48483493718100873,0.6622202561542649,-0.07970254732157092,-0.5793810496775078,0.6838668698641263,1.1645168418331067,-1.2505504036495927,-0.9674188532690011,-0.7332958049338334,1.2138850232082956,-1.0315703306581752,1.1858780218727598,0.3373832275545056,0.7379871912552886,-1.101641130909717,-1.3614970274409923,Train,0.48813119763739166,False
33,1916,0.7718332698240449,1.196445703794981,1.0786477777484071,-1.775212764231823,1.0310880808108331,0.8650688557796515,-0.9245529259357205,-0.7326683037519811,1.0142716596419437,0.7646966434397958,0.4987357304060591,-0.28825066107517316,-0.7749019829788001,0.4977926600471529,0.26484282637282597,-0.5890060646610207,-0.8017297764233502,0.378946698611419,0.8572807657222672,-0.4500232802327839,1.4864741071823424,0.2288829751546936,0.9984727801559388,-0.10752422536457788,-0.5682924266487129,0.8949500750279754,Train,0.511064276517612,False
34,2295,-0.5568285722452032,-0.5658534793203334,-0.768051923369383,-1.3188597066930212,0.6455448139619182,-0.03845814075404808,-1.9707536794186284,-2.434780711009086,0.07455645836767993,1.4495692091470378,1.0498589552828617,0.1423706679219865,-0.5550374003299983,0.8433461011180958,-1.57457069832886,-1.7924041376762312,-0.28138237250300835,1.006341023663279,1.680638048197325,-0.8266650667446472,2.69866772274533,0.8395832803741425,1.784451422202,-0.5009381106854548,1.6604324702605988,1.43206758338389,Train,0.41401075662732145,False
35,2197,-0.5568285722452032,-0.7691956927567157,-0.8012912181288143,-0.6211817533522113,0.6643014775120548,1.9788656691220967,0.23898322062838662,1.9875481292513995,1.6940830305422063,-1.6025670725751433,-0.5921120422354147,-0.5245725969194743,0.6333534408008128,-0.6889407194301285,2.691669419856614,0.8054621515969663,-0.5904138274369245,-0.5310103314189699,-0.7332958049338334,0.8192459881942681,0.40192148503520153,-0.30877318538786325,-1.1854837771742692,0.1739694909995829,-0.8821176173950084,-0.668120650552839,Train,0.44472765589414864,False
36,101,-0.5568285722452032,-0.8369764305688432,-0.863393609994992,-0.8543616430278255,0.9203546262562605,0.6289406802826344,-0.43638038501160076,-0.28879930631099715,0.4550028257254314,0.7223211860695115,-2.3274653203110147,1.1310721754068527,-0.3387678992458701,1.1202172926804272,-0.14540171271349872,-0.7688545678267421,0.29673804235288337,1.1081074114746827,0.31893177196683337,-1.4632765481443433,0.3783548444035932,0.33398768294655434,0.6737956622794141,0.25774053921188245,0.2978610967881909,0.8664008387784726,Train,0.4373677914551781,False
37,1816,-0.5568285722452032,-0.36251126588395094,-0.4699010202088082,-0.6211817533522113,0.5953388503434391,0.254914544399228,-0.873705873518057,-0.965464147094504,0.2785026988379108,0.5356933065869341,0.3563950414133689,-0.36786045831677344,0.5238953645386231,0.5230366259692992,0.17448175012284767,-0.5948511410277303,0.0730422217512535,0.22480204711196203,0.6346000454474023,-0.9672501022237642,1.5576033436121974,-1.005721965873268,0.5013842895853994,-0.41785236421203026,0.4850375494468524,1.2244558529557803,Train,0.46632860627770456,False
38,520,6.086480638101036,2.1453760331647653,2.0213500780401445,-1.323048566986595,0.7805675527156789,0.9242151002655005,-1.4014823347598016,-1.1376371118899342,2.357128935931623,2.2944653631733294,0.35803030585094775,0.21511158694019147,-1.552752056575252,3.8532176981824984,-1.9006068805714136,-2.1866602685455705,-0.1752655178725572,3.7517526736033466,-0.7332958049338334,-1.3783925018324754,-1.432096027222565,-0.7038554504776301,-0.660050132434089,-1.5436622485404383,0.27937322857359104,0.22028652683496358,Train,-0.3616517276726321,True
39,2254,-0.5568285722452032,-0.36251126588395094,-0.37993828091019083,-0.35914527054308787,1.2604727254037986,1.3076576297267901,0.009804102596001042,0.7480644270157345,1.5466310545016058,0.15123870623501326,-1.298480005320358,-1.62208128318377,0.592819439350537,-0.28026527650039823,0.6211415032803786,0.15916370876977143,1.2054833452568372,0.5022163294095107,-0.7332958049338334,-0.9910154970528837,0.3917092742083073,-1.3204730279264338,-0.9746252686926433,0.1406441778856054,0.49156112556586284,1.1221544203336906,Train,0.4738885420242822,False
40,852,-0.5568285722452032,-1.108099381817353,-1.1167674073288023,-0.13620481714065436,-0.12075074376195849,-0.7430463956820446,0.5355932533570266,-0.08179756787205539,-0.19358719523710785,0.5891163608404093,1.381880351183142,-2.129267997428039,0.19627724936900412,-1.0314921002915602,-0.8601421534240463,0.6059873235204403,1.7833220600564441,0.5077205854457991,-0.7332958049338334,-0.3230792577618409,-0.06330145376916381,-1.1456113269606476,-1.1204039906801058,0.8199780411123971,-0.39129617630845476,1.0028027496232643,Train,0.3385446235087981,False
41,471,0.7718332698240449,-0.15916905244756852,-0.3062176104102231,-0.14621153895308095,0.8481760576414943,0.6541163648013139,-0.8660782605610811,-0.4475528384606313,0.49848029486828566,0.20085636868133358,0.20432189738447312,-0.8396784081364727,0.9974307442480166,1.1586124279624583,-0.19063202959979036,-0.8024784183770689,0.6403778970946234,0.15114079746971112,-0.13855847826480613,-1.2942428591750021,0.2598385532714734,-1.1380086441046886,-0.06667736017668202,-1.5096315373335878,1.0571268118798178,1.1777530249306507,Test,0.4987711181051657,False
42,3009,-0.5568285722452032,-0.2947305280718235,-0.37988257259495145,0.7744068677901623,0.4021960972245377,0.17006284340853975,-0.22070511385468972,0.09021540301040595,-0.3139936707341063,-0.9399761509704484,0.10687871971690645,-0.690512863711799,2.0544951702225034,0.8955561308049119,-0.15115841824745385,-0.7504415070983305,0.5782909657323498,-0.7315223627371443,-0.7332958049338334,-1.4226519416029035,-0.2643036984538944,-1.0706705978254296,-0.4696061251917956,-0.9972339026518009,0.4412363949457615,0.3013072113509471,Train,0.4898353069397541,False
43,1,2.100495111893293,-0.226949790259696,-0.08308723843853227,0.712039392308062,-0.9539935001045917,-1.1557712907179518,0.23620576201303853,-0.5357959118364918,-0.7210235423933974,0.9678496119370509,-0.1928347700044419,0.05058880205621855,-0.903647199620692,1.4871265200288848,-1.7029555203904505,-0.43490859722268654,1.0089113669690408,1.4974850974345755,-0.7332958049338334,-0.4833002438864574,-2.0381779813434124,-0.2951475982723692,-0.40807614551198207,-0.8455362323222512,0.5674718292589453,-0.7146213023027058,Test,0.2740904891657743,False
44,861,-0.5568285722452032,-0.9725379061930982,-1.1062075866845584,-0.3884672925981053,0.8738069658870199,1.2961681094674218,-0.6547355807965172,0.42748814500653526,0.9674454077594105,-1.238511943028305,0.40936092948691305,-1.076331249568306,1.3534994975746244,0.22231377175152914,1.0661093634297651,-0.6633979453719844,-1.0393112546894367,-0.8533307336185404,-0.7332958049338334,0.012504613273363408,0.12031203403182734,-0.6528192597918009,-0.30868156236356115,-1.423048761042476,0.15826569171492724,-0.7146213023027058,Train,0.4847696320586605,False
45,2198,-0.5568285722452032,-0.15916905244756852,-0.023553618886165455,1.2405339326806368,-3.3246656544893542,-1.7419399403077305,-0.29426958630344313,0.5254105682806355,-1.3406457003788623,0.39576972548073175,0.8399201398894127,1.6230385447011766,0.3065507506299765,0.8178905746103117,0.023347481797577313,-0.5839233897999446,2.304471049996827,0.4009859654374235,-0.7332958049338334,-0.6843438748185511,0.7556487859619495,3.104288279357443,-2.253358187255264,2.7608210479369997,-2.420222892899964,-0.7793178597467593,Train,0.5247129759129162,False
46,1017,-0.5568285722452032,-0.226949790259696,-0.350282887764486,-1.0670626601570783,0.4124456972684815,0.9148675435858094,-1.0288541631237278,-0.13612025528832827,1.0306149397448112,0.7554876075115183,0.532996024645266,0.5268444150284155,-0.1647230466834591,0.3804332213136232,0.6318568256377213,-0.8918872940239593,-0.35776607395881826,1.2002555092586313,0.5102458771065721,0.8174257947761983,1.5484742466737398,0.2532822823393966,0.08889676968345336,0.8231639023649256,0.1286130726363211,1.2198057883946,Train,0.4458787655155887,False
47,327,-0.5568285722452032,0.11195389880094136,-0.02850546912965587,0.07672891444935263,0.844357393924474,0.9163639401063878,-0.5208694172675361,0.16337978968593947,0.7125251510022249,-0.8408988582970555,0.2000681028134354,-0.7991598843554156,1.0008618421004065,-0.058757743343136555,0.2044275600451262,-0.5110717131048932,-0.08142806720613802,-0.6371637585982791,-0.22666771270667052,-0.5302647511438993,0.5847326675129327,-0.4073063662781582,-0.5129926498856852,-0.5976701997545639,0.10642852085552709,0.047989377801769664,Test,0.5305081334393783,False
48,36,-0.5568285722452032,0.7897612769222161,0.9382442539070329,1.7047992818850781,-0.5916676404049048,-1.0712804903340234,0.3386055037818777,-0.27837069207265386,-1.400558401380032,-0.24001303441672808,0.3157763733225462,0.13323903371475976,0.20797357556285934,-0.5726180116249585,-0.49835818584941405,0.8927997786120567,1.1280605884285941,-0.3479674044096183,0.375808938877311,-0.15494462491564936,-0.7186616482990316,-0.3989046028683907,0.027110947800200662,0.4683002006934352,-0.11389726335501309,0.357658578533542,Train,0.4917717391804337,False
49,99,2.100495111893293,1.2642264416071083,1.3807106426013398,2.878378307468035,-0.7755114992124775,-1.0863291346937063,-0.08789506072339201,-0.8303528406930604,-0.7289197341087179,0.2449338928476051,0.8284137181225767,-0.7187082823245089,0.438508872758126,-0.13026301079988498,-0.8466696720828096,-0.5491532712973355,0.24486334903621929,-0.2881441637198926,-0.7332958049338334,-0.1559028465857758,0.22707605847923373,-0.7601207584574645,-0.656562602836364,-0.3593166683418655,0.419208736475345,-0.5146685016197087,Train,0.5360141096429836,False
